universe,universe_name,symbol,security_id,exchange_segment,instrument_type,company_name,series,source,mapping_status,source_symbol
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,SIS,21501,NSE_EQ,EQUITY,SIS,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,SIS
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,SUNTV,13404,NSE_EQ,EQUITY,Sun TV Network,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,SUNTV
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,SYMPHONY,24190,NSE_EQ,EQUITY,Symphony,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,SYMPHONY
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,TASTYBITE,20092,NSE_EQ,EQUITY,Tasty Bite Eatables,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,TASTYBITE
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,TEAMLEASE,12716,NSE_EQ,EQUITY,Teamlease Services,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,TEAMLEASE
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,TTKPRESTIG,3546,NSE_EQ,EQUITY,TTK Prestige,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,TTKPRESTIG
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,UJJIVANSFB,15228,NSE_EQ,EQUITY,Ujjivan Small Finance Bank,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,UJJIVANSFB
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,VGUARD,15362,NSE_EQ,EQUITY,V-Guard Industries,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,VGUARD
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,VINATIORGA,17364,NSE_EQ,EQUITY,Vinati Organics,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,VINATIORGA
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,VIPIND,3703,NSE_EQ,EQUITY,VIP Industries,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,VIPIND
